0.020944 	 2.102847
0.041888 	 2.069278
0.062832 	 2.086957
0.083776 	 2.090169
0.104720 	 2.084422
0.125664 	 2.088879
0.146608 	 2.086010
0.167552 	 2.101972
0.188496 	 2.088199
0.209440 	 2.085446
0.230383 	 2.096934
0.251327 	 2.090185
0.272271 	 2.085295
0.293215 	 2.088821
0.314159 	 2.086020
0.335103 	 2.069678
0.356047 	 2.057554
0.376991 	 2.017266
0.397935 	 1.865855
0.418879 	 1.783283
0.439823 	 1.746238
0.460767 	 1.665954
0.481711 	 1.477242
0.502655 	 1.029862
0.523599 	 1.014699
0.544543 	 0.758350
0.565487 	 0.554101
0.586431 	 0.227833
0.607375 	 0.210117
0.628319 	 0.018278
0.649262 	 -0.028880
0.670206 	 -0.193573
0.691150 	 -0.490269
0.712094 	 -0.529439
0.733038 	 -0.678836
0.753982 	 -0.599767
0.774926 	 -0.736696
0.795870 	 -0.781646
0.816814 	 -0.884613
0.837758 	 -0.709058
0.858702 	 -0.704804
0.879646 	 -0.747549
0.900590 	 -0.774727
0.921534 	 -0.777864
0.942478 	 -1.013880
0.963422 	 -1.007669
0.984366 	 -0.955766
1.005310 	 -1.169349
1.026254 	 -1.317621
1.047198 	 -1.260866
1.068142 	 -1.395522
1.089085 	 -1.589850
1.110029 	 -1.735978
1.130973 	 -1.841751
1.151917 	 -1.910747
1.172861 	 -1.954861
1.193805 	 -1.982614
1.214749 	 -1.997003
1.235693 	 -1.950766
1.256637 	 -1.916358
1.277581 	 -1.862104
1.298525 	 -1.842936
1.319469 	 -1.681547
1.340413 	 -1.595359
1.361357 	 -1.637515
1.382301 	 -1.521717
1.403245 	 -1.465295
1.424189 	 -1.363500
1.445133 	 -1.459435
1.466077 	 -1.438224
1.487021 	 -1.432544
1.507964 	 -1.501119
1.528908 	 -1.360467
1.549852 	 -1.336123
1.570796 	 -1.395395
1.591740 	 -1.367884
1.612684 	 -1.345656
1.633628 	 -1.214530
1.654572 	 -1.034322
1.675516 	 -1.241088
1.696460 	 -1.088360
1.717404 	 -0.659507
1.738348 	 -0.637290
1.759292 	 -0.387944
1.780236 	 -0.044566
1.801180 	 0.203881
1.822124 	 0.294841
1.843068 	 0.588342
1.864012 	 0.753389
1.884956 	 0.979821
1.905900 	 1.089024
1.926843 	 1.170905
1.947787 	 1.441501
1.968731 	 1.550304
1.989675 	 1.567058
2.010619 	 1.616694
2.031563 	 1.630526
2.052507 	 1.714603
2.073451 	 1.733447
2.094395 	 1.752325
