6.304129 	 1.305343
6.325073 	 1.509634
6.346017 	 1.462204
6.366961 	 1.591832
6.387905 	 1.660061
6.408849 	 1.814233
6.429793 	 1.857128
6.450737 	 1.880669
6.471681 	 1.912893
6.492625 	 1.920263
6.513569 	 1.883982
6.534513 	 1.773417
6.555457 	 1.777268
6.576401 	 1.709988
6.597345 	 1.627378
6.618289 	 1.378935
6.639232 	 1.296285
6.660176 	 1.181594
6.681120 	 1.172635
6.702064 	 1.155239
6.723008 	 1.067386
6.743952 	 1.026472
6.764896 	 1.010198
6.785840 	 0.924043
6.806784 	 0.933945
6.827728 	 0.802912
6.848672 	 0.933395
6.869616 	 0.806945
6.890560 	 0.946333
6.911504 	 0.674855
6.932448 	 0.782161
6.953392 	 0.745540
6.974336 	 0.710322
6.995280 	 0.615651
7.016224 	 0.494039
7.037168 	 0.333277
7.058111 	 0.019597
7.079055 	 -0.096597
7.099999 	 -0.259663
7.120943 	 -0.375012
7.141887 	 -0.529351
7.162831 	 -1.052824
7.183775 	 -1.084072
7.204719 	 -1.263070
7.225663 	 -1.349176
7.246607 	 -1.591270
7.267551 	 -1.623570
7.288495 	 -1.777283
7.309439 	 -1.710850
7.330383 	 -1.855354
7.351327 	 -1.882854
7.372271 	 -1.883384
7.393215 	 -1.897362
7.414159 	 -1.865354
7.435103 	 -1.891962
7.456047 	 -1.914098
7.476991 	 -1.926255
7.497934 	 -1.928103
7.518878 	 -1.936479
7.539822 	 -1.933507
7.560766 	 -1.906904
7.581710 	 -1.925486
7.602654 	 -1.916330
7.623598 	 -1.928383
7.644542 	 -1.934028
7.665486 	 -1.904163
7.686430 	 -1.846934
7.707374 	 -1.870968
7.728318 	 -1.837475
7.749262 	 -1.732881
7.770206 	 -1.623503
7.791150 	 -1.518431
7.812094 	 -1.357572
7.833038 	 -1.238760
7.853982 	 -0.952980
7.874926 	 -0.876711
7.895870 	 -0.505008
7.916813 	 -0.264713
7.937757 	 -0.075705
7.958701 	 0.138841
7.979645 	 0.254144
8.000589 	 0.415715
8.021533 	 0.450595
8.042477 	 0.501441
8.063421 	 0.734724
8.084365 	 0.472211
8.105309 	 0.570412
8.126253 	 0.638349
8.147197 	 0.775222
8.168141 	 0.600800
8.189085 	 0.729387
8.210029 	 0.789084
8.230973 	 0.740887
8.251917 	 0.855849
8.272861 	 0.910329
8.293805 	 1.121934
8.314749 	 0.875175
8.335693 	 1.061723
8.356636 	 1.305557
8.377580 	 1.339334
