2.115339 	 1.776632
2.136283 	 1.753933
2.157227 	 1.806449
2.178171 	 1.765515
2.199115 	 1.793842
2.220059 	 1.752018
2.241003 	 1.802694
2.261947 	 1.855210
2.282891 	 1.835320
2.303835 	 1.862750
2.324779 	 1.868023
2.345723 	 1.871778
2.366666 	 1.903181
2.387610 	 1.893154
2.408554 	 1.880255
2.429498 	 1.824884
2.450442 	 1.762730
2.471386 	 1.734573
2.492330 	 1.571416
2.513274 	 1.378660
2.534218 	 1.350663
2.555162 	 0.995712
2.576106 	 0.980776
2.597050 	 0.749328
2.617994 	 0.640371
2.638938 	 0.452593
2.659882 	 0.178739
2.680826 	 0.242031
2.701770 	 0.029677
2.722714 	 0.006714
2.743658 	 -0.091583
2.764602 	 -0.053322
2.785545 	 -0.242102
2.806489 	 -0.281962
2.827433 	 -0.150985
2.848377 	 0.041905
2.869321 	 -0.165722
2.890265 	 -0.309791
2.911209 	 -0.222229
2.932153 	 -0.227897
2.953097 	 -0.308193
2.974041 	 -0.108625
2.994985 	 -0.480937
3.015929 	 -0.583388
3.036873 	 -0.728514
3.057817 	 -0.927244
3.078761 	 -0.981167
3.099705 	 -1.132307
3.120649 	 -1.465337
3.141593 	 -1.530174
3.162537 	 -1.679363
3.183481 	 -1.836675
3.204425 	 -1.879483
3.225368 	 -1.951572
3.246312 	 -1.964821
3.267256 	 -1.972788
3.288200 	 -1.952083
3.309144 	 -1.944504
3.330088 	 -1.876307
3.351032 	 -1.814707
3.371976 	 -1.802168
3.392920 	 -1.784301
3.413864 	 -1.811877
3.434808 	 -1.832218
3.455752 	 -1.790442
3.476696 	 -1.697921
3.497640 	 -1.725674
3.518584 	 -1.775010
3.539528 	 -1.797034
3.560472 	 -1.795475
3.581416 	 -1.777631
3.602360 	 -1.725904
3.623304 	 -1.699167
3.644247 	 -1.662663
3.665191 	 -1.630155
3.686135 	 -1.463231
3.707079 	 -1.328878
3.728023 	 -1.216850
3.748967 	 -1.198846
3.769911 	 -0.990798
3.790855 	 -0.584281
3.811799 	 -0.421667
3.832743 	 -0.260045
3.853687 	 0.359791
3.874631 	 0.465783
3.895575 	 0.643098
3.916519 	 0.790282
3.937463 	 0.961465
3.958407 	 1.317168
3.979351 	 1.201374
4.000295 	 1.451788
4.021239 	 1.508781
4.042183 	 1.583316
4.063126 	 1.577119
4.084070 	 1.722601
4.105014 	 1.705200
4.125958 	 1.565152
4.146902 	 1.689780
4.167846 	 1.702302
4.188790 	 1.667624
