0.171732	0.010500	-0.919558	0.000000	48.500000	13250.000000	2504.427250
0.216038	0.009634	-0.940850	0.000000	48.500000	13250.000000	2473.051250
0.030962	0.012200	-1.185483	0.000000	48.500000	13250.000000	2617.781000
0.177818	0.012801	-0.919022	0.000000	48.500000	13250.000000	2499.988500
0.298590	0.010476	-1.083605	0.000000	48.500000	13250.000000	2420.091000
0.477647	0.012935	-1.410654	0.000000	48.500000	13250.000000	2329.779000
0.387012	0.009193	-1.474825	0.000000	48.500000	13250.000000	2371.291250
0.311209	0.013078	-1.045393	0.000000	48.500000	13250.000000	2412.618000
0.129052	0.011063	-0.950575	0.000000	48.500000	13250.000000	2536.598250
0.280854	0.008820	-1.092606	0.000000	48.500000	13250.000000	2430.863250
0.123256	0.009800	-0.969690	0.000000	48.500000	13250.000000	2541.116500
0.137024	0.009776	-0.947044	0.000000	48.500000	13250.000000	2530.437000
0.159068	0.012703	-0.922487	0.000000	48.500000	13250.000000	2513.768500
0.255597	0.011542	-0.978980	0.000000	48.500000	13250.000000	2446.776500
0.192707	0.008565	-0.923201	0.000000	48.500000	13250.000000	2489.309000
0.152076	0.011137	-0.927508	0.000000	48.500000	13250.000000	2519.002250
0.318439	0.008576	-1.241792	0.000000	48.500000	13250.000000	2408.417750
0.248999	0.009633	-0.991752	0.000000	48.500000	13250.000000	2451.043000
0.094485	0.011132	-1.013979	0.000000	48.500000	13250.000000	2564.052250
0.230165	0.012292	-0.943805	0.000000	48.500000	13250.000000	2463.471500
0.151547	0.010915	-0.928224	0.000000	48.500000	13250.000000	2519.399750
0.173156	0.009147	-0.919429	0.000000	48.500000	13250.000000	2503.380500
0.094583	0.009097	-1.060840	0.000000	48.500000	13250.000000	2563.972750
0.291627	0.010934	-1.054645	0.000000	48.500000	13250.000000	2424.278000
0.214031	0.010007	-0.937219	0.000000	48.500000	13250.000000	2474.429250
0.135853	0.008873	-0.955056	0.000000	48.500000	13250.000000	2531.338000
0.250387	0.009211	-1.001549	0.000000	48.500000	13250.000000	2450.142000
0.146868	0.010893	-0.931893	0.000000	48.500000	13250.000000	2522.937500
0.183066	0.008603	-0.919460	0.000000	48.500000	13250.000000	2496.199000
0.217090	0.009257	-0.943958	0.000000	48.500000	13250.000000	2472.322500
0.121868	0.008884	-0.983963	0.000000	48.500000	13250.000000	2542.203000
0.329101	0.011735	-1.115243	0.000000	48.500000	13250.000000	2402.322750
0.547176	0.012956	-1.570402	0.000000	48.500000	13250.000000	2303.795750
0.180152	0.009688	-0.919049	0.000000	48.500000	13250.000000	2498.305750
0.258417	0.011556	-0.982993	0.000000	48.500000	13250.000000	2444.961250
0.265785	0.009848	-1.022801	0.000000	48.500000	13250.000000	2440.270750
0.114031	0.010723	-0.977534	0.000000	48.500000	13250.000000	2548.377500
0.158415	0.013033	-0.922551	0.000000	48.500000	13250.000000	2514.258750
0.180208	0.010282	-0.919051	0.000000	48.500000	13250.000000	2498.266000
0.156236	0.010203	-0.926108	0.000000	48.500000	13250.000000	2515.888500
0.200681	0.010611	-0.925516	0.000000	48.500000	13250.000000	2483.691000
0.348310	0.010982	-1.194925	0.000000	48.500000	13250.000000	2391.643250
0.207602	0.012257	-0.927281	0.000000	48.500000	13250.000000	2478.868000
0.200330	0.010805	-0.925094	0.000000	48.500000	13250.000000	2483.942750
0.319779	0.011937	-1.088513	0.000000	48.500000	13250.000000	2407.649250
0.260631	0.010662	-0.998091	0.000000	48.500000	13250.000000	2443.556750
0.057808	0.009212	-1.220448	0.000000	48.500000	13250.000000	2594.553750
0.218291	0.010325	-0.940292	0.000000	48.500000	13250.000000	2471.514250
0.236301	0.009541	-0.969932	0.000000	48.500000	13250.000000	2459.390500
0.228927	0.008908	-0.964029	0.000000	48.500000	13250.000000	2464.306250
0.165599	0.009236	-0.921793	0.000000	48.500000	13250.000000	2508.932250
0.209086	0.008764	-0.936773	0.000000	48.500000	13250.000000	2477.834500
0.362606	0.012243	-1.173797	0.000000	48.500000	13250.000000	2383.931750
0.116552	0.009567	-0.986604	0.000000	48.500000	13250.000000	2546.376750
0.241812	0.011485	-0.960800	0.000000	48.500000	13250.000000	2455.746750
0.276064	0.010668	-1.027693	0.000000	48.500000	13250.000000	2433.831250
0.352078	0.010137	-1.255176	0.000000	48.500000	13250.000000	2389.589500
0.387270	0.011419	-1.280071	0.000000	48.500000	13250.000000	2371.158750
0.080865	0.009490	-1.098979	0.000000	48.500000	13250.000000	2575.208750
0.330044	0.008987	-1.257145	0.000000	48.500000	13250.000000	2401.792750
0.128556	0.008788	-0.970055	0.000000	48.500000	13250.000000	2536.982500
0.175212	0.008469	-0.919155	0.000000	48.500000	13250.000000	2501.883250
0.248257	0.008676	-1.006900	0.000000	48.500000	13250.000000	2451.533250
0.237736	0.011625	-0.954967	0.000000	48.500000	13250.000000	2458.436500
0.294949	0.008736	-1.142850	0.000000	48.500000	13250.000000	2422.277250
0.188499	0.010597	-0.920399	0.000000	48.500000	13250.000000	2492.303500
0.307781	0.011632	-1.071440	0.000000	48.500000	13250.000000	2414.632000
0.230827	0.009743	-0.959412	0.000000	48.500000	13250.000000	2463.034250
0.102692	0.012319	-0.981409	0.000000	48.500000	13250.000000	2557.414000
0.135981	0.010687	-0.943718	0.000000	48.500000	13250.000000	2531.245250
0.345468	0.012665	-1.120555	0.000000	48.500000	13250.000000	2393.193500
0.104428	0.011403	-0.988342	0.000000	48.500000	13250.000000	2556.022750
0.263764	0.009359	-1.029039	0.000000	48.500000	13250.000000	2441.556000
0.314652	0.011110	-1.102251	0.000000	48.500000	13250.000000	2410.617250
0.158694	0.011125	-0.923704	0.000000	48.500000	13250.000000	2514.046750
0.151607	0.010341	-0.929224	0.000000	48.500000	13250.000000	2519.360000
0.502979	0.008878	-2.089171	0.000000	48.500000	13250.000000	2319.722250
0.221959	0.012731	-0.935617	0.000000	48.500000	13250.000000	2469.010000
0.185097	0.010876	-0.919601	0.000000	48.500000	13250.000000	2494.741500
0.468883	0.011571	-1.507239	0.000000	48.500000	13250.000000	2333.422750
0.061310	0.008761	-1.231689	0.000000	48.500000	13250.000000	2591.585750
0.102204	0.010411	-1.007531	0.000000	48.500000	13250.000000	2557.811500
0.185714	0.010556	-0.919753	0.000000	48.500000	13250.000000	2494.304250
0.196768	0.008745	-0.925570	0.000000	48.500000	13250.000000	2486.447000
0.415815	0.012082	-1.315542	0.000000	48.500000	13250.000000	2357.166750
0.437331	0.012112	-1.370782	0.000000	48.500000	13250.000000	2347.176250
0.042273	0.009345	-1.300220	0.000000	48.500000	13250.000000	2607.896500
0.370847	0.008565	-1.479118	0.000000	48.500000	13250.000000	2379.599000
0.210451	0.009786	-0.934519	0.000000	48.500000	13250.000000	2476.893750
0.124057	0.010512	-0.961741	0.000000	48.500000	13250.000000	2540.480500
0.263552	0.010044	-1.014104	0.000000	48.500000	13250.000000	2441.688500
0.427763	0.010420	-1.494828	0.000000	48.500000	13250.000000	2351.562000
0.359987	0.010054	-1.287692	0.000000	48.500000	13250.000000	2385.336250
0.063239	0.011029	-1.109415	0.000000	48.500000	13250.000000	2589.956000
0.132201	0.012268	-0.941406	0.000000	48.500000	13250.000000	2534.160250
0.296787	0.010292	-1.084942	0.000000	48.500000	13250.000000	2421.164250
