0.020944 	 2.022767
0.041888 	 2.085342
0.062832 	 2.090012
0.083776 	 2.106779
0.104720 	 2.066502
0.125664 	 2.084744
0.146608 	 2.093880
0.167552 	 2.069823
0.188496 	 2.065491
0.209440 	 2.087073
0.230383 	 2.089712
0.251327 	 2.091605
0.272271 	 2.089847
0.293215 	 2.094907
0.314159 	 2.089794
0.335103 	 2.024630
0.356047 	 2.045817
0.376991 	 1.966178
0.397935 	 1.967635
0.418879 	 1.809518
0.439823 	 1.745777
0.460767 	 1.704629
0.481711 	 1.404906
0.502655 	 1.324367
0.523599 	 0.954616
0.544543 	 0.816749
0.565487 	 0.599574
0.586431 	 0.480785
0.607375 	 0.023591
0.628319 	 -0.051694
0.649262 	 -0.069849
0.670206 	 -0.431329
0.691150 	 -0.485667
0.712094 	 -0.324044
0.733038 	 -0.522358
0.753982 	 -0.575903
0.774926 	 -0.596186
0.795870 	 -0.711342
0.816814 	 -0.833520
0.837758 	 -0.616146
0.858702 	 -0.919867
0.879646 	 -0.661511
0.900590 	 -0.842433
0.921534 	 -0.836134
0.942478 	 -0.986954
0.963422 	 -0.839962
0.984366 	 -0.905225
1.005310 	 -0.883314
1.026254 	 -1.168216
1.047198 	 -1.422618
1.068142 	 -1.428401
1.089085 	 -1.706420
1.110029 	 -1.804723
1.130973 	 -1.868228
1.151917 	 -1.914556
1.172861 	 -1.990372
1.193805 	 -2.006216
1.214749 	 -1.991651
1.235693 	 -1.985529
1.256637 	 -1.870815
1.277581 	 -1.844623
1.298525 	 -1.765469
1.319469 	 -1.711233
1.340413 	 -1.578366
1.361357 	 -1.622817
1.382301 	 -1.490210
1.403245 	 -1.546448
1.424189 	 -1.463462
1.445133 	 -1.425026
1.466077 	 -1.455335
1.487021 	 -1.434420
1.507964 	 -1.326057
1.528908 	 -1.299674
1.549852 	 -1.383237
1.570796 	 -1.404456
1.591740 	 -1.310941
1.612684 	 -1.332268
1.633628 	 -1.277148
1.654572 	 -1.244787
1.675516 	 -1.028221
1.696460 	 -0.894091
1.717404 	 -0.817526
1.738348 	 -0.653879
1.759292 	 -0.249187
1.780236 	 -0.338669
1.801180 	 0.174353
1.822124 	 0.286065
1.843068 	 0.413902
1.864012 	 0.855887
1.884956 	 0.773772
1.905900 	 1.276332
1.926843 	 1.298483
1.947787 	 1.552320
1.968731 	 1.532496
1.989675 	 1.511021
2.010619 	 1.688172
2.031563 	 1.716854
2.052507 	 1.764636
2.073451 	 1.738618
2.094395 	 1.809628
